Code	Libell‚	Usage	Nom_ref	Non_usage/web
myn	quich‚ => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myn	rabinal achi => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myn	tzeltal => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myn	tzotzil => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myn	tzutuhil => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myn	uspanteca => langue maya.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
myv	erza	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nah	aztec => langue nahuatl.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nah	aztŠque => langue nahuatl.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nah	langue nahuatl	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nah	nahua => langue nahuatl.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nah	nahuatl, langues => langue nahuatl.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nai	b‚othuk => langue indienne d'Am‚rique du Nord.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nai	langue indienne d'Am‚rique du Nord	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nai	nord-am‚rindiennes, langues => langue indienne d'Am‚rique du Nord.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nap	napolitain	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nau	nauruan	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nav	navaho	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nbl	nd‚b‚l‚ du Sud	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nde	nd‚b‚l‚ du Nord	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
ndo	ndonga	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
ndo	ndongo = ndonga.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nds	allemand, bas => bas allemand.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nds	bas allemand	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nds	bas saxon => bas allemand.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nds	saxon, bas => bas allemand.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nep	n‚palais	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
new	nepal bhasa	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
new	nevari => nepal bhasa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
new	newari => nepal bhasa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nia	nias	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nic	baoul‚ => langue nig‚ro-kordofanienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nic	bobo-oul‚ => langue nig‚ro-kordofanienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nic	langue nig‚ro-kordofanienne	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nic	nig‚ro-congolaises, langues => langue nig‚ro-kordofanienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nic	nig‚ro-kordofaniennes, langues => langue nig‚ro-kordofanienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
niu	niu‚	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
niu	niuean => niu‚.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nno	landsm†l, norv‚gien => norv‚gien nynorsk.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nno	norv‚gien landsm†l => norv‚gien nynorsk.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nno	norv‚gien nynorsk	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nno	nynorsk, norv‚gien => norv‚gien nynorsk.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nob	bokm†l, norv‚gien => norv‚gien bokm†l.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nob	norv‚gien bokm†l	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nog	noga‹	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nog	nogay => noga‹.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	islandais, vieil (jusqu'en 1550) => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	nordique commun => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	norrois, vieux => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	norv‚gien, vieux (jusqu'en 1350) => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	scandinave commun => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	vieil islandais (jusqu'en 1550) => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	vieux norrois	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
non	vieux norv‚gien (jusqu'en 1350) => vieux norrois.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nor	norv‚gien	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nqo	n'ko	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nso	pedi	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nso	sepedi => pedi.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nso	sotho du Nord > pedi.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	dongola-kenuz => langue nubienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	langue nubienne	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	mahas-fiyadikka => langue nubienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	nubien, vieux (jusqu'en 1300) => langue nubienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	nubiennes, langues => langue nubienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nub	vieux nubien (jusqu'en 1300) => langue nubienne.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nwc	newari classique	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nya	cewa => chichewa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nya	chewa => chichewa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nya	chichewa	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nya	cinyanja => chichewa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nya	nyanja => chichewa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nym	nyamwezi	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nyn	nkor‚ => nyankol‚.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nyn	nyankol‚	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nyo	nyoro	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nzi	nzema	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
nzi	nzima => nzema.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	auvergnat => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	gascon => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	langue d'oc => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	languedocien => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	limousin => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	oc, langue d' => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	occitan	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	occitan (aprŠs 1500) => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	proven‡al => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	quercinol => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	rouergat => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oci	vivaro-alpin => occitan.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oji	algonkin => ojibwa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oji	chippewa => ojibwa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oji	ojibwa	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oji	ottawa => ojibwa.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
ori	oriya	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
orm	galla	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
orm	oromo => galla.	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
osa	osage	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
oss	ossŠte	A_WWW$wP06-08;A_008P14-16;A_041$a;A_041$t;A_041$v;B_WWW$wP06-08;B_008P31-33;B_041$a;B_041$b;B_041$c;B_041$d;B_041$e;B_041$f;B_041$g;B_041$h;B_041$i;	CodeLangue	Code de langues
